Frame,Time (Seconds),X,Y,Z,X,Y,Z
11090,30.805556,2.665479,-0.397796,36.204697,1653.048096,5529.115723,824.078857
11091,30.808333,2.664991,-0.397586,36.205452,1653.040039,5529.115723,824.067993
11092,30.811111,2.664323,-0.397920,36.204895,1653.031494,5529.141602,824.070801
11093,30.813889,2.664967,-0.397990,36.204731,1653.020996,5529.136719,824.064331
11094,30.816667,2.664615,-0.399064,36.204536,1653.017090,5529.121582,824.067871
11095,30.819444,2.663707,-0.399217,36.205151,1653.043091,5529.123535,824.061829
11096,30.822222,2.665024,-0.398545,36.204990,1653.038818,5529.124512,824.061768
11097,30.825000,2.665085,-0.398582,36.204174,1653.036987,5529.118652,824.076294
11098,30.827778,2.664500,-0.398722,36.204525,1653.043335,5529.124512,824.067139
11099,30.830556,2.665277,-0.398379,36.204163,1653.052734,5529.108887,824.079956
11100,30.833333,2.665676,-0.398301,36.204483,1653.052368,5529.104492,824.067383
11101,30.836111,2.665293,-0.398080,36.204308,1653.064453,5529.093750,824.065918
11102,30.838889,2.664641,-0.398163,36.204697,1653.056396,5529.106934,824.068665
11103,30.841667,2.665028,-0.397419,36.204407,1653.057129,5529.104980,824.073425
11104,30.844444,2.665066,-0.397873,36.204483,1653.061890,5529.103516,824.072205
11105,30.847222,2.665336,-0.398046,36.204632,1653.064697,5529.111328,824.082947
11106,30.850000,2.665649,-0.397630,36.204975,1653.062134,5529.112305,824.093750
11107,30.852778,2.665433,-0.397203,36.204674,1653.066772,5529.117188,824.094421
11108,30.855556,2.665876,-0.397038,36.205387,1653.061035,5529.127930,824.075745
11109,30.858333,2.664777,-0.397146,36.205196,1653.051880,5529.160156,824.082825
11110,30.861111,2.664415,-0.397675,36.205425,1653.044556,5529.165039,824.083374
11111,30.863889,2.664130,-0.398531,36.204887,1653.058350,5529.160156,824.089966
11112,30.866667,2.664255,-0.397304,36.205494,1653.064819,5529.161621,824.081482
11113,30.869444,2.664669,-0.397781,36.205067,1653.059326,5529.145996,824.079041
11114,30.872222,2.664635,-0.399070,36.205563,1653.047607,5529.164551,824.082764
11115,30.875000,2.664475,-0.400268,36.205429,1653.058350,5529.143555,824.090332
11116,30.877778,2.664059,-0.398319,36.205322,1653.046021,5529.138672,824.081055
11117,30.880556,2.664234,-0.397476,36.205566,1653.048096,5529.116211,824.074707
11118,30.883333,2.663556,-0.398342,36.205597,1653.047974,5529.104492,824.081665
11119,30.886111,2.663289,-0.398552,36.205246,1653.044678,5529.086426,824.083130
11120,30.888889,2.664208,-0.398449,36.203159,1653.052856,5529.089844,824.083008
11121,30.891667,2.664128,-0.397445,36.204548,1653.043579,5529.075195,824.092041
11122,30.894444,2.663800,-0.398046,36.204323,1653.045898,5529.079102,824.083557
11123,30.897222,2.663568,-0.398600,36.204010,1653.039917,5529.106934,824.096008
11124,30.900000,2.664443,-0.399994,36.204029,1653.045288,5529.103516,824.093323
11125,30.902778,2.663378,-0.400020,36.204655,1653.040527,5529.102051,824.073242
11126,30.905556,2.664331,-0.400129,36.204250,1653.042847,5529.099609,824.077332
11127,30.908333,2.664462,-0.398920,36.204029,1653.046387,5529.074707,824.074951
11128,30.911111,2.664418,-0.397780,36.205208,1653.035889,5529.070801,824.062500
11129,30.913889,2.664519,-0.397886,36.205521,1653.026123,5529.086914,824.066528
11130,30.916667,2.665183,-0.398762,36.204372,1653.033569,5529.075684,824.063965
11131,30.919444,2.665498,-0.398841,36.203880,1653.040894,5529.068848,824.078674
11132,30.922222,,,,,,
11133,30.925000,,,,,,
11134,30.927778,,,,,,
11135,30.930556,2.665543,-0.398761,36.203514,1653.049927,5529.089355,824.086792
11136,30.933333,2.665624,-0.398334,36.203896,1653.039673,5529.099609,824.073486
11137,30.936111,2.665550,-0.399090,36.204739,1653.037476,5529.111816,824.072998
11138,30.938889,,,,,,
11139,30.941667,2.666029,-0.398474,36.204662,1653.028931,5529.137207,824.062561
11140,30.944444,,,,,,
11141,30.947222,2.665092,-0.398986,36.205383,1653.032104,5529.121582,824.073914
11142,30.950000,2.665048,-0.399093,36.205036,1653.028442,5529.092285,824.077454
11143,30.952778,2.664886,-0.397543,36.205173,1653.016235,5529.083008,824.078918
11144,30.955556,2.665653,-0.398998,36.204815,1653.016602,5529.096680,824.100769
11145,30.958333,2.666087,-0.398548,36.203407,1653.027588,5529.073242,824.093994
11146,30.961111,2.666057,-0.398091,36.203232,1653.044067,5529.080566,824.100647
11147,30.963889,2.665396,-0.397778,36.203583,1653.040405,5529.069336,824.097168
11148,30.966667,2.665706,-0.397425,36.203594,1653.032227,5529.076172,824.085999
11149,30.969444,2.666038,-0.397379,36.203854,1653.034546,5529.072266,824.087585
11150,30.972222,2.665626,-0.398489,36.203888,1653.034546,5529.093750,824.098511
11151,30.975000,,,,,,
11152,30.977778,,,,,,
11153,30.980556,2.664510,-0.399027,36.204002,1653.030640,5529.104980,824.083862
11154,30.983333,2.664254,-0.398132,36.204723,1653.035400,5529.103027,824.089417
11155,30.986111,2.664673,-0.397997,36.204784,1653.033569,5529.104004,824.082764
11156,30.988889,,,,,,
11157,30.991667,2.665259,-0.398242,36.204758,1653.039917,5529.105957,824.082336
11158,30.994444,2.664756,-0.398336,36.204037,1653.049683,5529.118164,824.076660
11159,30.997222,2.664712,-0.398300,36.204552,1653.042114,5529.122070,824.091125
11160,31.000000,2.664497,-0.398726,36.204754,1653.031372,5529.113281,824.079163
11161,31.002778,2.664868,-0.398500,36.205185,1653.046143,5529.126465,824.068298
11162,31.005556,2.665224,-0.397537,36.204975,1653.052368,5529.108398,824.059814
11163,31.008333,2.664871,-0.397849,36.205238,1653.048950,5529.121582,824.062683
11164,31.011111,2.665057,-0.398128,36.204597,1653.062622,5529.098145,824.072510
11165,31.013889,2.664524,-0.398304,36.204212,1653.053589,5529.099609,824.060669
11166,31.016667,2.664436,-0.397615,36.204494,1653.048828,5529.084473,824.071228
11167,31.019444,2.665448,-0.397803,36.204144,1653.064087,5529.088379,824.057922
11168,31.022222,2.664961,-0.397344,36.204891,1653.072388,5529.099121,824.062683
11169,31.025000,2.666067,-0.398103,36.205025,1653.074707,5529.100586,824.075012
11170,31.027778,2.665719,-0.396537,36.204502,1653.081543,5529.103027,824.060486
11171,31.030556,2.663991,-0.397039,36.205494,1653.067627,5529.123535,824.057861
11172,31.033333,2.664188,-0.396783,36.203983,1653.079224,5529.128418,824.054626
11173,31.036111,2.664400,-0.397237,36.204994,1653.076660,5529.124512,824.061829
11174,31.038889,2.664779,-0.397140,36.204578,1653.076172,5529.109375,824.063110
11175,31.041667,2.664840,-0.396646,36.205837,1653.062866,5529.118652,824.054871
11176,31.044444,2.664819,-0.396393,36.204281,1653.069946,5529.095703,824.056030
11177,31.047222,2.664173,-0.396823,36.205559,1653.068115,5529.102539,824.054993
11178,31.050000,2.663674,-0.398048,36.204628,1653.068726,5529.124023,824.079285
11179,31.052778,2.664315,-0.397670,36.203396,1653.078979,5529.077148,824.074097
11180,31.055556,2.664088,-0.397541,36.203739,1653.087036,5529.083496,824.093445
11181,31.058333,2.663683,-0.397055,36.204174,1653.069336,5529.094727,824.079712
11182,31.061111,2.663551,-0.397050,36.204681,1653.069214,5529.096191,824.071594
11183,31.063889,2.664119,-0.396405,36.204662,1653.059082,5529.100098,824.054382
11184,31.066667,2.664320,-0.397684,36.204762,1653.075928,5529.115723,824.061035
11185,31.069444,2.663930,-0.396600,36.205048,1653.068970,5529.102051,824.057495
11186,31.072222,2.664157,-0.396533,36.205395,1653.071655,5529.124023,824.053223
11187,31.075000,2.664367,-0.397202,36.205242,1653.061768,5529.121094,824.055359
11188,31.077778,2.664170,-0.397363,36.204449,1653.050171,5529.104004,824.057800
11189,31.080556,2.663424,-0.396364,36.204838,1653.049683,5529.098145,824.054504
11190,31.083333,2.664122,-0.396455,36.204132,1653.051392,5529.095703,824.046936
11191,31.086111,2.663929,-0.398846,36.203655,1653.047363,5529.084961,824.062683
11192,31.088889,2.664394,-0.399270,36.203495,1653.031982,5529.062988,824.060303
11193,31.091667,2.663591,-0.397990,36.203918,1653.033691,5529.057129,824.067871
11194,31.094444,2.664333,-0.397893,36.203674,1653.029175,5529.059570,824.057190
11195,31.097222,2.664390,-0.397400,36.204086,1653.029663,5529.041016,824.064880
11196,31.100000,2.664251,-0.397538,36.204338,1653.029297,5529.078125,824.054382
11197,31.102778,2.664193,-0.397683,36.204079,1653.037476,5529.076660,824.040527
11198,31.105556,2.663883,-0.397895,36.204887,1653.038452,5529.082031,824.035522
11199,31.108333,2.664879,-0.398195,36.204536,1653.035522,5529.097168,824.041138
11200,31.111111,2.665393,-0.397422,36.204853,1653.035156,5529.116211,824.027466
11201,31.113889,2.666690,-0.398881,36.204754,1653.029907,5529.133789,824.029175
11202,31.116667,2.665695,-0.398047,36.204769,1653.029297,5529.130371,824.021667
11203,31.119444,2.664866,-0.397800,36.204861,1653.033203,5529.104980,824.039062
11204,31.122222,,,,,,
11205,31.125000,,,,,,
11206,31.127778,2.666013,-0.397183,36.203846,1653.042236,5529.101074,824.052734
11207,31.130556,2.664526,-0.398159,36.203884,1653.029175,5529.116211,824.048645
11208,31.133333,2.664694,-0.398040,36.204037,1653.008423,5529.117676,824.049927
11209,31.136111,2.664540,-0.398755,36.202671,1653.015991,5529.104492,824.050720
11210,31.138889,2.664668,-0.398656,36.203045,1653.022217,5529.102051,824.049133
11211,31.141667,2.664830,-0.397647,36.203430,1653.022949,5529.098145,824.057251
11212,31.144444,2.665916,-0.397319,36.203938,1653.011841,5529.121094,824.063721
11213,31.147222,2.664992,-0.397791,36.203976,1653.015869,5529.120117,824.080994
11214,31.150000,2.665552,-0.397555,36.204376,1652.988525,5529.121582,824.085449
11215,31.152778,2.665216,-0.397519,36.203873,1652.996826,5529.126465,824.078857
11216,31.155556,2.666073,-0.397648,36.203896,1653.004150,5529.116699,824.098083
11217,31.158333,2.665248,-0.397742,36.203678,1652.991699,5529.139648,824.098389
11218,31.161111,2.665260,-0.398549,36.203136,1652.995117,5529.143555,824.096008
11219,31.163889,2.665638,-0.398079,36.204403,1652.984253,5529.145508,824.106934
11220,31.166667,2.666085,-0.397311,36.203770,1652.989624,5529.139160,824.104492
11221,31.169444,2.666039,-0.397120,36.203228,1653.000488,5529.112793,824.102539
11222,31.172222,2.666473,-0.396945,36.203911,1653.004517,5529.126953,824.088379
11223,31.175000,2.666028,-0.396660,36.204544,1652.996704,5529.115723,824.102722
11224,31.177778,2.666007,-0.396404,36.203197,1653.005005,5529.117188,824.091248
11225,31.180556,2.666245,-0.396052,36.204014,1653.004272,5529.119141,824.085449
11226,31.183333,2.665789,-0.397651,36.203014,1653.019165,5529.117188,824.096680
11227,31.186111,2.666096,-0.396725,36.203762,1653.013550,5529.115234,824.077271
11228,31.188889,2.665543,-0.396565,36.204205,1653.005371,5529.104492,824.078674
11229,31.191667,2.665015,-0.397460,36.204262,1653.013306,5529.103516,824.082092
11230,31.194444,2.665494,-0.397069,36.203335,1653.026367,5529.086914,824.085815
11231,31.197222,2.665330,-0.397436,36.204491,1653.024170,5529.106445,824.076477
11232,31.200000,2.665863,-0.397276,36.204548,1653.032593,5529.083008,824.083801
11233,31.202778,2.665719,-0.397580,36.204323,1653.045654,5529.084473,824.063171
11234,31.205556,2.666131,-0.396627,36.204273,1653.046509,5529.080078,824.055725
11235,31.208333,2.664857,-0.396904,36.204895,1653.045044,5529.091309,824.059631
11236,31.211111,2.665667,-0.397356,36.203541,1653.049438,5529.090332,824.072021
11237,31.213889,2.664908,-0.397286,36.203308,1653.053955,5529.090820,824.072205
11238,31.216667,2.665265,-0.397955,36.202648,1653.068970,5529.070312,824.067078
11239,31.219444,2.665434,-0.396706,36.203999,1653.069092,5529.069336,824.063416
11240,31.222222,2.665019,-0.396007,36.204464,1653.064209,5529.084473,824.058228
11241,31.225000,2.664724,-0.395745,36.204712,1653.065674,5529.082520,824.064880
11242,31.227778,,,,,,
11243,31.230556,2.665071,-0.395714,36.204853,1653.067627,5529.059570,824.071472
11244,31.233333,2.665205,-0.396513,36.204647,1653.093140,5529.073242,824.082642
11245,31.236111,2.664788,-0.396173,36.204697,1653.087402,5529.093262,824.082214
11246,31.238889,2.664278,-0.396191,36.205242,1653.069214,5529.106934,824.084717
11247,31.241667,2.664163,-0.394899,36.205090,1653.064209,5529.090820,824.064941
11248,31.244444,2.664721,-0.396153,36.203999,1653.080078,5529.105957,824.085327
11249,31.247222,2.664960,-0.395713,36.204121,1653.074829,5529.109375,824.081970
11250,31.250000,2.664216,-0.395775,36.204273,1653.069824,5529.115723,824.081726
11251,31.252778,2.664117,-0.396113,36.204288,1653.074341,5529.093750,824.086365
11252,31.255556,2.664024,-0.395978,36.204460,1653.064819,5529.097656,824.069519
11253,31.258333,,,,,,
11254,31.261111,,,,,,
11255,31.263889,,,,,,
11256,31.266667,2.664220,-0.395893,36.204357,1653.049438,5529.062988,824.078125
11257,31.269444,2.664256,-0.394590,36.204304,1653.054199,5529.037109,824.093750
11258,31.272222,2.663898,-0.396277,36.202843,1653.068726,5529.060059,824.104675
11259,31.275000,2.664281,-0.397101,36.202900,1653.056274,5529.062500,824.112854
11260,31.277778,2.664284,-0.397666,36.203491,1653.046509,5529.058105,824.106506
11261,31.280556,2.665318,-0.398732,36.202660,1653.051270,5529.081055,824.096008
11262,31.283333,2.664603,-0.397467,36.203751,1653.049683,5529.103516,824.088928
11263,31.286111,2.664431,-0.398049,36.204372,1653.028809,5529.141113,824.084717
11264,31.288889,2.664859,-0.397351,36.205566,1653.017334,5529.143066,824.081177
11265,31.291667,2.664993,-0.396243,36.204651,1653.037354,5529.146484,824.080994
11266,31.294444,2.665535,-0.395361,36.204418,1653.049927,5529.157715,824.071533
11267,31.297222,2.664981,-0.396385,36.205441,1653.045166,5529.161621,824.076111
11268,31.300000,2.664709,-0.397054,36.205765,1653.046143,5529.156738,824.086243
11269,31.302778,2.664796,-0.397171,36.204407,1653.040649,5529.154785,824.080933
11270,31.305556,,,,,,
11271,31.308333,2.665504,-0.396458,36.203999,1653.051880,5529.116699,824.084839
11272,31.311111,2.665715,-0.396080,36.204060,1653.050415,5529.111328,824.077087
11273,31.313889,2.665426,-0.396460,36.203766,1653.059204,5529.109863,824.080444
11274,31.316667,,,,,,
11275,31.319444,,,,,,
11276,31.322222,,,,,,
11277,31.325000,2.665179,-0.395195,36.204742,1653.063477,5529.110352,824.075012
11278,31.327778,2.665295,-0.396116,36.204586,1653.078735,5529.098145,824.089722
11279,31.330556,2.665708,-0.396295,36.204185,1653.094360,5529.107422,824.083984
11280,31.333333,2.665700,-0.395515,36.204159,1653.088745,5529.125000,824.086670
11281,31.336111,2.664849,-0.395656,36.204113,1653.071167,5529.130859,824.090271
11282,31.338889,2.665265,-0.396038,36.204468,1653.082031,5529.117188,824.093994
11283,31.341667,2.665298,-0.395476,36.204437,1653.093994,5529.132324,824.088684
11284,31.344444,2.665628,-0.395287,36.204166,1653.087280,5529.141602,824.089417
11285,31.347222,2.665292,-0.396155,36.202904,1653.095093,5529.109863,824.092346
11286,31.350000,2.665472,-0.396409,36.203178,1653.102051,5529.110840,824.101013
11287,31.352778,2.665074,-0.395672,36.203979,1653.083130,5529.110840,824.084229
11288,31.355556,2.664824,-0.395187,36.204952,1653.083252,5529.120117,824.090515
11289,31.358333,2.664442,-0.396077,36.204746,1653.080811,5529.125000,824.097961
11290,31.361111,2.663770,-0.395911,36.204079,1653.091675,5529.112793,824.090698
11291,31.363889,2.664923,-0.395607,36.203907,1653.090576,5529.119629,824.098694
11292,31.366667,2.664758,-0.396768,36.204006,1653.076904,5529.114746,824.107788
11293,31.369444,2.664933,-0.396877,36.203140,1653.082642,5529.099609,824.109924
11294,31.372222,2.665033,-0.396339,36.203712,1653.079224,5529.087402,824.101196
11295,31.375000,2.664511,-0.396032,36.204258,1653.070068,5529.120117,824.092529
11296,31.377778,2.664883,-0.396643,36.204044,1653.066895,5529.113281,824.097961
11297,31.380556,2.664737,-0.396086,36.204128,1653.052612,5529.118652,824.087585
11298,31.383333,2.665056,-0.396156,36.204239,1653.060547,5529.085449,824.100098
11299,31.386111,2.665487,-0.397811,36.203197,1653.078247,5529.092285,824.097168
11300,31.388889,2.665362,-0.396479,36.202721,1653.077515,5529.086914,824.085449
11301,31.391667,2.665175,-0.396389,36.203331,1653.062134,5529.103516,824.100342
11302,31.394444,2.664480,-0.397395,36.203918,1653.042236,5529.101562,824.097656
11303,31.397222,2.664402,-0.396966,36.203537,1653.040527,5529.083984,824.104126
11304,31.400000,2.665095,-0.396835,36.203835,1653.050537,5529.081055,824.095764
11305,31.402778,2.665270,-0.395635,36.203087,1653.041504,5529.060059,824.091858
11306,31.405556,2.667294,-0.396501,36.202782,1653.052979,5529.066895,824.078125
11307,31.408333,2.666141,-0.395421,36.203720,1653.042725,5529.073242,824.076965
11308,31.411111,2.665406,-0.396289,36.203766,1653.030762,5529.080078,824.086182
11309,31.413889,2.665972,-0.397781,36.203232,1653.030762,5529.097168,824.101685
11310,31.416667,2.666625,-0.396678,36.203110,1653.036133,5529.093750,824.078308
11311,31.419444,,,,,,
11312,31.422222,,,,,,
11313,31.425000,2.666344,-0.396197,36.203827,1653.034302,5529.119141,824.068359
11314,31.427778,2.665595,-0.396325,36.203747,1653.042847,5529.118652,824.066162
11315,31.430556,,,,,,
11316,31.433333,,,,,,
11317,31.436111,,,,,,
11318,31.438889,,,,,,
11319,31.441667,2.665101,-0.397281,36.203445,1653.020874,5529.103516,824.105530
11320,31.444444,2.665249,-0.397002,36.202435,1653.038086,5529.088867,824.102234
11321,31.447222,2.665240,-0.396645,36.202579,1653.040527,5529.067383,824.102112
11322,31.450000,2.665716,-0.396308,36.202927,1653.044678,5529.091797,824.094421
11323,31.452778,2.665631,-0.396488,36.203007,1653.038940,5529.120605,824.101013
11324,31.455556,2.665389,-0.396723,36.203568,1653.031250,5529.125000,824.101685
11325,31.458333,2.666268,-0.397457,36.203205,1653.027832,5529.123047,824.110291
11326,31.461111,2.666021,-0.396036,36.202850,1653.037720,5529.124512,824.105957
11327,31.463889,2.666363,-0.396119,36.203274,1653.041992,5529.131836,824.103821
11328,31.466667,2.665847,-0.395985,36.203098,1653.032593,5529.134766,824.093079
11329,31.469444,2.665911,-0.396283,36.203106,1653.041992,5529.147461,824.092102
11330,31.472222,2.666249,-0.395541,36.203369,1653.045288,5529.161621,824.097839
11331,31.475000,2.666520,-0.395601,36.203522,1653.039062,5529.149902,824.099182
11332,31.477778,2.665578,-0.395909,36.203445,1653.042358,5529.178223,824.089111
11333,31.480556,2.664983,-0.396018,36.203415,1653.034180,5529.154297,824.110901
11334,31.483333,2.664840,-0.396400,36.203087,1653.045166,5529.173340,824.102295
11335,31.486111,2.664024,-0.396363,36.202839,1653.048340,5529.145996,824.099792
11336,31.488889,2.664789,-0.396513,36.203545,1653.053101,5529.156250,824.102051
11337,31.491667,2.664915,-0.397323,36.203156,1653.067505,5529.130371,824.104309
11338,31.494444,2.664827,-0.396109,36.203545,1653.060303,5529.146484,824.096741
11339,31.497222,2.663962,-0.396636,36.203197,1653.062866,5529.135254,824.096680
11340,31.500000,2.664351,-0.397076,36.203331,1653.058960,5529.121582,824.095886
11341,31.502778,2.664467,-0.396606,36.203049,1653.044922,5529.097168,824.085266
11342,31.505556,2.665497,-0.396440,36.202480,1653.062256,5529.103027,824.070374
11343,31.508333,2.665186,-0.398022,36.202576,1653.059204,5529.108398,824.096130
11344,31.511111,2.664183,-0.397398,36.203033,1653.051758,5529.107910,824.083923
11345,31.513889,2.665086,-0.397277,36.203667,1653.047363,5529.102539,824.065796
11346,31.516667,2.665910,-0.397490,36.203564,1653.059326,5529.118652,824.067505
11347,31.519444,2.665881,-0.397399,36.204029,1653.050537,5529.139648,824.061890
11348,31.522222,2.665055,-0.397376,36.204338,1653.038086,5529.144531,824.046021
11349,31.525000,,,,,,
11350,31.527778,,,,,,
11351,31.530556,2.664973,-0.397197,36.204697,1653.040283,5529.163086,824.043030
11352,31.533333,2.665133,-0.397951,36.204414,1653.053223,5529.151855,824.053711
11353,31.536111,2.666363,-0.398793,36.203934,1653.067139,5529.133301,824.080139
11354,31.538889,2.665215,-0.397684,36.204105,1653.057983,5529.132812,824.068665
11355,31.541667,2.665242,-0.397570,36.203751,1653.055786,5529.118164,824.060425
11356,31.544444,2.665097,-0.397290,36.203133,1653.059570,5529.115234,824.065613
11357,31.547222,2.665437,-0.399289,36.202969,1653.070923,5529.106445,824.078430
11358,31.550000,2.665446,-0.398526,36.202625,1653.073364,5529.070312,824.060608
11359,31.552778,2.665495,-0.397489,36.202953,1653.066040,5529.093262,824.045288
11360,31.555556,2.665343,-0.397574,36.203262,1653.070312,5529.098633,824.055786
11361,31.558333,2.664944,-0.397020,36.204082,1653.069702,5529.083008,824.036377
11362,31.561111,2.663803,-0.397261,36.204727,1653.057251,5529.106934,824.032593
11363,31.563889,2.663468,-0.398114,36.205109,1653.032715,5529.133301,824.045837
11364,31.566667,2.664171,-0.397790,36.204830,1653.035645,5529.138184,824.031372
11365,31.569444,2.664295,-0.397830,36.204838,1653.045532,5529.146484,824.026917
11366,31.572222,2.664572,-0.398720,36.204178,1653.039307,5529.141602,824.029846
11367,31.575000,2.665509,-0.398434,36.203945,1653.043823,5529.128906,824.039185
11368,31.577778,2.666898,-0.397535,36.204113,1653.072266,5529.118164,824.032532
11369,31.580556,2.665288,-0.397510,36.204311,1653.074463,5529.128906,824.037292
11370,31.583333,2.664053,-0.397548,36.205029,1653.059937,5529.125977,824.041626
11371,31.586111,2.664863,-0.396399,36.204556,1653.066406,5529.100586,824.055298
11372,31.588889,2.665472,-0.396994,36.203335,1653.073364,5529.078613,824.041321
11373,31.591667,2.665675,-0.397913,36.203445,1653.060547,5529.065918,824.048645
11374,31.594444,2.666405,-0.397805,36.203510,1653.055298,5529.054199,824.054749
11375,31.597222,2.665008,-0.396536,36.204643,1653.049683,5529.066406,824.054626
11376,31.600000,2.664354,-0.398216,36.204388,1653.055786,5529.092285,824.050232
11377,31.602778,2.664414,-0.397933,36.204273,1653.051025,5529.080078,824.053894
11378,31.605556,2.665548,-0.397269,36.203041,1653.064575,5529.079590,824.059998
11379,31.608333,2.665415,-0.397248,36.203362,1653.070435,5529.088379,824.060669
11380,31.611111,2.665114,-0.396424,36.202873,1653.079712,5529.079590,824.064209
11381,31.613889,2.665107,-0.397476,36.203396,1653.081299,5529.079102,824.073547
11382,31.616667,2.664962,-0.397196,36.203129,1653.077148,5529.073730,824.073853
11383,31.619444,2.664160,-0.398582,36.204250,1653.058594,5529.079590,824.088013
11384,31.622222,2.664222,-0.398025,36.203003,1653.067505,5529.078613,824.076965
11385,31.625000,2.664771,-0.397034,36.203033,1653.060425,5529.079590,824.085022
11386,31.627778,2.664185,-0.396730,36.202305,1653.074341,5529.086914,824.069092
11387,31.630556,2.663923,-0.397982,36.203529,1653.078979,5529.085938,824.075623
11388,31.633333,2.663842,-0.396701,36.203293,1653.066772,5529.100098,824.083679
11389,31.636111,2.664283,-0.397916,36.202850,1653.081543,5529.106934,824.091858
11390,31.638889,2.664351,-0.396926,36.203445,1653.073853,5529.106445,824.085754
11391,31.641667,2.664977,-0.396742,36.203175,1653.080566,5529.121582,824.070557
11392,31.644444,2.664772,-0.395273,36.204700,1653.082397,5529.104980,824.070740
11393,31.647222,2.664665,-0.396361,36.204231,1653.095459,5529.103516,824.070007
11394,31.650000,2.664337,-0.395871,36.204441,1653.087769,5529.119141,824.064941
11395,31.652778,2.664182,-0.396324,36.204048,1653.082764,5529.121094,824.075623
11396,31.655556,2.664942,-0.396202,36.203350,1653.088867,5529.105469,824.069336
11397,31.658333,2.664660,-0.396638,36.204632,1653.080444,5529.115234,824.059265
11398,31.661111,2.665360,-0.396179,36.203518,1653.088013,5529.085449,824.056885
11399,31.663889,2.665442,-0.395699,36.203686,1653.083130,5529.086426,824.057983
11400,31.666667,2.665369,-0.395552,36.204109,1653.083618,5529.084473,824.050354
11401,31.669444,2.664809,-0.395996,36.204391,1653.072144,5529.070312,824.052917
11402,31.672222,2.665136,-0.396228,36.204586,1653.071167,5529.060547,824.057129
11403,31.675000,2.664968,-0.396987,36.203014,1653.071289,5529.055664,824.075195
11404,31.677778,2.665063,-0.396248,36.203728,1653.070190,5529.062988,824.077820
11405,31.680556,2.664497,-0.397477,36.203682,1653.072632,5529.078613,824.067017
11406,31.683333,2.664985,-0.397028,36.204201,1653.069458,5529.076172,824.067993
11407,31.686111,2.664955,-0.396418,36.204498,1653.065552,5529.094727,824.069397
11408,31.688889,2.664717,-0.395911,36.204514,1653.063110,5529.092285,824.062134
11409,31.691667,2.664078,-0.394990,36.205200,1653.055420,5529.106934,824.065186
11410,31.694444,2.665031,-0.396007,36.205063,1653.049194,5529.119141,824.070190
11411,31.697222,2.665278,-0.396775,36.204338,1653.057495,5529.146973,824.076782
11412,31.700000,2.664257,-0.396385,36.204453,1653.047241,5529.144531,824.078064
11413,31.702778,2.664987,-0.396898,36.203671,1653.050903,5529.144043,824.072815
11414,31.705556,2.665362,-0.395736,36.203842,1653.053711,5529.124023,824.075623
11415,31.708333,2.664744,-0.395281,36.204586,1653.065308,5529.107910,824.078308
11416,31.711111,2.665341,-0.396304,36.204029,1653.063477,5529.108887,824.090759
11417,31.713889,2.664891,-0.396364,36.204082,1653.061401,5529.083008,824.075073
11418,31.716667,2.664084,-0.396027,36.204960,1653.055054,5529.090820,824.078674
11419,31.719444,2.663525,-0.396208,36.204662,1653.046875,5529.079102,824.091309
11420,31.722222,2.663441,-0.396453,36.204014,1653.043579,5529.074219,824.086975
11421,31.725000,2.663775,-0.396484,36.203758,1653.054688,5529.041992,824.076721
11422,31.727778,2.664303,-0.395207,36.205055,1653.049316,5529.055664,824.068298
11423,31.730556,2.664027,-0.395811,36.205078,1653.046143,5529.087402,824.065125
11424,31.733333,2.664364,-0.396030,36.205143,1653.045410,5529.085449,824.057556
11425,31.736111,2.664905,-0.396186,36.204590,1653.054688,5529.114746,824.066101
11426,31.738889,2.664754,-0.397558,36.204876,1653.042236,5529.137695,824.062561
11427,31.741667,2.664944,-0.396886,36.205807,1653.016235,5529.146484,824.034973
11428,31.744444,2.664995,-0.396958,36.206715,1653.010620,5529.156250,824.031921
11429,31.747222,2.664871,-0.396728,36.205948,1653.027832,5529.145996,824.030396
11430,31.750000,2.665200,-0.397721,36.206345,1653.022827,5529.139160,824.038025
11431,31.752778,2.664759,-0.399102,36.205936,1653.036011,5529.141602,824.033569
11432,31.755556,2.664987,-0.398988,36.205276,1653.026489,5529.118164,824.037781
11433,31.758333,2.664457,-0.397799,36.206654,1653.000000,5529.100098,824.041077
11434,31.761111,2.665364,-0.398100,36.204750,1653.010132,5529.097168,824.031494
11435,31.763889,2.665963,-0.397700,36.204449,1653.014282,5529.092285,824.032654
11436,31.766667,2.665940,-0.397296,36.203560,1653.030396,5529.087891,824.024292
11437,31.769444,,,,,,
11438,31.772222,,,,,,
11439,31.775000,,,,,,
11440,31.777778,2.664925,-0.397672,36.204849,1653.028564,5529.140625,824.019531
11441,31.780556,2.665384,-0.397925,36.205303,1653.021240,5529.136230,824.013245
11442,31.783333,2.665486,-0.399081,36.205475,1653.020264,5529.142578,824.016357
11443,31.786111,2.664455,-0.399076,36.206364,1653.007568,5529.127441,824.026733
11444,31.788889,2.664738,-0.399344,36.206039,1652.996826,5529.110352,824.025696
11445,31.791667,2.665062,-0.399842,36.204399,1653.019043,5529.106445,824.039429
11446,31.794444,2.665953,-0.400204,36.203766,1653.031128,5529.084961,824.049866
11447,31.797222,2.665653,-0.400522,36.204712,1653.035156,5529.080078,824.062256
11448,31.800000,2.665655,-0.399527,36.202839,1653.043701,5529.076660,824.068970
